index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
0,2018-11-01 00:00:00,8.716,0.899,1009.0,30.9,23.9,9.8,25.4,48.3
1,2018-11-01 00:10:00,8.488,0.76,1009.0,29.5,21.1,8.4,24.4,51.0
2,2018-11-01 00:20:00,8.746,0.813,1008.8,29.5,22.5,11.3,24.1,51.9
3,2018-11-01 00:30:00,9.266,1.113,1008.8,30.9,23.9,11.3,24.2,51.8
4,2018-11-01 00:40:00,9.873,0.967,1008.7,30.9,23.9,12.7,24.7,50.5
5,2018-11-01 00:50:00,9.2,0.851,1008.7,30.9,25.3,15.5,24.9,50.0
6,2018-11-01 01:00:00,9.998,0.851,1008.6,32.3,23.9,19.7,25.2,49.0
7,2018-11-01 01:10:00,10.43,0.597,1008.6,33.8,25.3,19.7,25.5,47.9
8,2018-11-01 01:20:00,10.779,0.76,1008.4,33.8,25.3,16.9,25.5,47.6
9,2018-11-01 01:30:00,10.219,0.988,1008.3,32.3,23.9,15.5,25.4,47.9
10,2018-11-01 01:40:00,9.752,0.887,1008.3,32.3,25.3,15.5,25.3,47.9
11,2018-11-01 01:50:00,9.679,0.807,1008.2,33.8,23.9,16.9,25.7,46.4
12,2018-11-01 02:00:00,9.431,0.64,1008.0,35.2,25.3,16.9,25.8,45.9
13,2018-11-01 02:10:00,8.741,0.702,1008.0,33.8,25.3,15.5,25.4,46.8
14,2018-11-01 02:20:00,8.532,0.71,1007.9,35.2,25.3,14.1,25.3,47.1
15,2018-11-01 02:30:00,8.112,0.623,1007.8,33.8,25.3,11.3,24.9,48.0
16,2018-11-01 02:40:00,8.198,0.623,1007.8,38.0,26.7,14.1,24.6,48.8
17,2018-11-01 02:50:00,8.066,0.552,1007.7,39.4,28.1,15.5,24.4,49.1
18,2018-11-01 03:00:00,7.825,0.491,1007.7,39.4,28.1,15.5,24.3,49.7
19,2018-11-01 03:10:00,7.741,0.491,1007.6,38.0,28.1,18.3,24.1,50.3
20,2018-11-01 03:20:00,7.331,0.522,1007.6,39.4,32.3,19.7,23.7,51.0
21,2018-11-01 03:30:00,8.142,0.623,1007.6,46.4,38.0,25.3,23.7,51.1
22,2018-11-01 03:40:00,8.891,0.271,1007.6,45.0,39.4,28.1,24.0,50.2
23,2018-11-01 03:50:00,9.249,0.177,1007.6,42.2,35.2,26.7,24.0,50.3
24,2018-11-01 04:00:00,9.603,0.271,1007.5,43.6,35.2,26.7,23.8,50.7
25,2018-11-01 04:10:00,10.187,0.205,1007.5,47.8,38.0,28.1,23.8,50.0
26,2018-11-01 04:20:00,10.339,0.177,1007.5,49.2,40.8,29.5,24.2,48.1
27,2018-11-01 04:30:00,10.867,0.29,1007.5,50.6,43.6,30.9,24.2,47.7
28,2018-11-01 04:40:00,10.504,0.29,1007.6,50.6,45.0,33.8,24.1,48.0
29,2018-11-01 04:50:00,10.244,0.205,1007.6,52.0,45.0,32.3,24.0,48.0
30,2018-11-01 05:00:00,10.406,0.145,1007.7,53.4,43.6,28.1,24.2,47.0
31,2018-11-01 05:10:00,10.406,0.145,1007.7,52.0,42.2,25.3,24.6,45.5
32,2018-11-01 05:20:00,10.298,0.145,1007.7,50.6,40.8,25.3,24.6,45.0
33,2018-11-01 05:30:00,10.013,0.205,1007.9,47.8,38.0,22.5,24.6,44.9
34,2018-11-01 05:40:00,10.079,0.177,1008.0,49.2,38.0,22.5,24.4,45.4
35,2018-11-01 05:50:00,10.145,0.205,1008.2,52.0,40.8,26.7,24.2,46.3
36,2018-11-01 06:00:00,10.015,0.177,1008.2,50.6,42.2,28.1,23.8,47.4
37,2018-11-01 06:10:00,10.035,0.177,1008.3,52.0,43.6,30.9,23.6,48.1
38,2018-11-01 06:20:00,10.131,0.145,1008.4,52.0,43.6,30.9,23.6,47.9
39,2018-11-01 06:30:00,10.295,0.177,1008.4,52.0,42.2,28.1,23.8,47.4
40,2018-11-01 06:40:00,10.072,0.177,1008.5,53.4,43.6,28.1,23.7,47.7
41,2018-11-01 06:50:00,9.696,0.205,1008.7,52.0,40.8,26.7,23.7,48.2
42,2018-11-01 07:00:00,9.18,0.205,1008.9,52.0,39.4,23.9,23.7,48.7
43,2018-11-01 07:10:00,8.905,0.205,1009.1,52.0,40.8,23.9,23.7,49.3
44,2018-11-01 07:20:00,8.93,0.177,1009.2,52.0,42.2,25.3,24.0,49.3
45,2018-11-01 07:30:00,8.92,0.177,1009.3,52.0,40.8,23.9,24.2,49.3
46,2018-11-01 07:40:00,8.77,0.177,1009.4,53.4,43.6,25.3,24.4,49.0
47,2018-11-01 07:50:00,8.684,0.177,1009.6,56.3,45.0,25.3,24.7,48.8
48,2018-11-01 08:00:00,8.837,0.205,1009.7,54.8,45.0,26.7,24.8,48.7
49,2018-11-01 08:10:00,8.746,0.205,1009.9,59.1,47.8,32.3,25.1,48.5
50,2018-11-01 08:20:00,7.685,0.76,1010.0,66.1,54.8,40.8,25.1,48.8
51,2018-11-01 08:30:00,7.223,0.826,1010.1,67.5,59.1,42.2,24.9,49.8
52,2018-11-01 08:40:00,6.197,0.887,1010.2,66.1,56.3,40.8,25.3,50.3
53,2018-11-01 08:50:00,5.809,0.826,1010.3,67.5,56.3,42.2,25.9,50.2
54,2018-11-01 09:00:00,5.18,0.695,1010.3,68.9,57.7,45.0,26.4,50.3
55,2018-11-01 09:10:00,4.91,0.999,1010.5,71.7,64.7,54.8,27.3,49.7
56,2018-11-01 09:20:00,5.129,0.977,1010.6,64.7,57.7,57.7,27.9,49.2
57,2018-11-01 09:30:00,6.104,1.394,1010.7,68.9,63.3,59.1,28.5,48.1
58,2018-11-01 09:40:00,6.585,0.875,1010.7,67.5,63.3,61.9,28.5,48.3
59,2018-11-01 09:50:00,6.489,0.839,1010.8,71.7,67.5,61.9,28.8,48.0
60,2018-11-01 10:00:00,6.415,0.71,1010.8,71.7,68.9,63.3,29.1,47.4
61,2018-11-01 10:10:00,6.251,0.767,1010.8,77.3,71.7,64.7,29.2,47.6
62,2018-11-01 10:20:00,5.885,0.787,1010.8,77.3,73.1,73.1,29.3,48.5
63,2018-11-01 10:30:00,5.951,1.099,1010.8,81.6,78.8,77.3,29.3,50.0
64,2018-11-01 10:40:00,5.949,0.787,1010.7,85.8,81.6,77.3,29.3,51.5
65,2018-11-01 10:50:00,6.126,0.664,1010.6,87.2,83.0,83.0,29.2,54.2
66,2018-11-01 11:00:00,6.089,0.8,1010.5,87.2,83.0,81.6,29.2,56.4
67,2018-11-01 11:10:00,6.256,0.881,1010.4,91.4,88.6,85.8,29.2,58.5
68,2018-11-01 11:20:00,5.927,0.656,1010.3,91.4,90.0,88.6,29.4,58.1
69,2018-11-01 11:30:00,6.479,0.717,1010.1,91.4,87.2,87.2,29.3,58.6
70,2018-11-01 11:40:00,5.998,0.656,1010.0,90.0,87.2,87.2,29.4,59.4
71,2018-11-01 11:50:00,6.352,0.648,1009.8,88.6,87.2,84.4,29.4,58.8
72,2018-11-01 12:00:00,6.519,0.502,1009.6,90.0,85.8,84.4,29.7,57.1
73,2018-11-01 12:10:00,6.025,0.481,1009.4,92.8,87.2,87.2,29.6,58.2
74,2018-11-01 12:20:00,6.276,0.542,1009.3,94.2,90.0,88.6,29.8,58.5
75,2018-11-01 12:30:00,6.403,0.447,1009.1,98.4,92.8,91.4,29.7,61.6
76,2018-11-01 12:40:00,6.43,0.561,1008.9,97.0,94.2,94.2,29.4,58.1
77,2018-11-01 12:50:00,6.312,0.561,1008.6,98.4,94.2,90.0,29.6,57.6
78,2018-11-01 13:00:00,6.192,0.597,1008.5,98.4,94.2,90.0,29.4,59.2
79,2018-11-01 13:10:00,5.907,0.68,1008.4,99.8,92.8,87.2,29.3,58.6
80,2018-11-01 13:20:00,5.468,0.656,1008.3,97.0,92.8,91.4,29.2,60.8
81,2018-11-01 13:30:00,5.509,0.383,1008.1,97.0,94.2,91.4,29.3,60.7
82,2018-11-01 13:40:00,5.379,0.512,1008.0,98.4,97.0,95.6,29.6,59.4
83,2018-11-01 13:50:00,5.183,0.522,1007.8,102.7,98.4,94.2,29.6,59.8
84,2018-11-01 14:00:00,4.866,0.717,1007.7,106.9,102.7,98.4,29.7,59.8
85,2018-11-01 14:10:00,4.738,0.597,1007.7,108.3,105.5,99.8,29.8,60.4
86,2018-11-01 14:20:00,4.247,0.623,1007.6,106.9,101.3,98.4,30.3,58.5
87,2018-11-01 14:30:00,4.446,0.532,1007.5,112.5,105.5,97.0,29.9,58.5
88,2018-11-01 14:40:00,4.139,0.542,1007.4,111.1,105.5,98.4,29.9,58.1
89,2018-11-01 14:50:00,4.247,0.383,1007.3,108.3,106.9,105.5,30.3,56.4
90,2018-11-01 15:00:00,3.886,0.512,1007.2,109.7,106.9,105.5,30.7,56.0
91,2018-11-01 15:10:00,3.685,0.41,1007.1,112.5,109.7,109.7,30.3,57.0
92,2018-11-01 15:20:00,3.904,0.29,1007.0,118.1,116.7,113.9,30.2,57.1
93,2018-11-01 15:30:00,3.737,0.447,1006.9,118.1,116.7,113.9,30.3,56.6
94,2018-11-01 15:40:00,3.989,0.324,1006.9,116.7,118.1,118.1,30.4,55.5
95,2018-11-01 15:50:00,4.373,0.29,1006.9,108.3,108.3,112.5,30.5,52.2
96,2018-11-01 16:00:00,4.203,0.383,1006.9,109.7,109.7,112.5,30.9,48.8
97,2018-11-01 16:10:00,4.547,0.251,1006.9,106.9,109.7,113.9,30.7,51.3
98,2018-11-01 16:20:00,4.709,0.229,1006.9,109.7,112.5,113.9,30.8,53.2
99,2018-11-01 16:30:00,4.559,0.324,1006.9,111.1,111.1,116.7,30.8,50.5
100,2018-11-01 16:40:00,4.628,0.205,1006.9,109.7,112.5,119.5,30.7,49.8
101,2018-11-01 16:50:00,4.905,0.145,1007.0,109.7,112.5,118.1,30.5,53.0
102,2018-11-01 17:00:00,5.026,0.102,1007.0,108.3,111.1,118.1,30.3,53.7
103,2018-11-01 17:10:00,5.055,0.145,1007.1,105.5,106.9,116.7,30.2,54.7
104,2018-11-01 17:20:00,4.778,0.229,1007.1,102.7,104.1,112.5,30.1,54.9
105,2018-11-01 17:30:00,4.419,0.0,1007.2,106.9,106.9,120.9,29.9,56.4
106,2018-11-01 17:40:00,4.488,0.145,1007.3,108.3,109.7,123.8,29.6,57.7
107,2018-11-01 17:50:00,4.043,0.145,1007.4,108.3,109.7,119.5,29.4,58.2
108,2018-11-01 18:00:00,3.732,0.102,1007.4,102.7,104.1,113.9,29.3,58.0
109,2018-11-01 18:10:00,3.516,0.102,1007.5,102.7,102.7,113.9,29.3,55.9
110,2018-11-01 18:20:00,3.695,0.205,1007.6,98.4,99.8,105.5,29.3,56.2
111,2018-11-01 18:30:00,4.134,0.102,1007.6,97.0,95.6,99.8,29.3,56.8
112,2018-11-01 18:40:00,4.181,0.177,1007.7,87.2,87.2,94.2,29.1,58.2
113,2018-11-01 18:50:00,4.333,0.205,1007.7,81.6,83.0,90.0,29.0,59.0
114,2018-11-01 19:00:00,4.409,0.229,1007.7,74.5,70.3,67.5,28.7,55.9
115,2018-11-01 19:10:00,3.788,0.369,1007.7,56.3,56.3,54.8,29.0,54.0
116,2018-11-01 19:20:00,3.985,0.34,1007.8,50.6,53.4,56.3,28.8,52.9
117,2018-11-01 19:30:00,4.314,0.177,1007.9,52.0,47.8,50.6,29.1,53.2
118,2018-11-01 19:40:00,4.23,0.177,1008.0,50.6,46.4,52.0,29.0,52.7
119,2018-11-01 19:50:00,4.429,0.0,1008.2,45.0,43.6,40.8,29.2,49.6
120,2018-11-01 20:00:00,4.419,0.102,1008.3,42.2,40.8,35.2,29.2,49.8
121,2018-11-01 20:10:00,4.363,0.145,1008.4,39.4,38.0,33.8,29.0,50.4
122,2018-11-01 20:20:00,4.869,0.102,1008.5,36.6,32.3,29.5,28.7,51.4
123,2018-11-01 20:30:00,5.063,0.145,1008.7,35.2,29.5,29.5,28.8,51.5
124,2018-11-01 20:40:00,5.34,0.0,1008.7,33.8,28.1,25.3,28.5,53.7
125,2018-11-01 20:50:00,5.649,0.145,1008.8,30.9,28.1,21.1,27.7,57.6
126,2018-11-01 21:00:00,5.829,0.0,1008.8,29.5,25.3,16.9,26.9,61.0
127,2018-11-01 21:10:00,5.745,0.102,1009.0,29.5,23.9,16.9,26.3,62.1
128,2018-11-01 21:20:00,5.625,0.0,1009.0,32.3,25.3,18.3,26.3,60.4
129,2018-11-01 21:30:00,5.738,0.145,1008.9,33.8,25.3,14.1,26.0,59.8
130,2018-11-01 21:40:00,5.971,0.229,1009.0,33.8,23.9,8.4,26.0,59.3
131,2018-11-01 21:50:00,6.249,0.324,1009.0,32.3,23.9,9.8,26.3,57.7
132,2018-11-01 22:00:00,6.909,0.145,1008.9,38.0,29.5,19.7,26.6,54.8
133,2018-11-01 22:10:00,7.022,0.177,1008.8,43.6,36.6,21.1,27.0,52.5
134,2018-11-01 22:20:00,6.961,0.177,1008.8,42.2,36.6,21.1,27.3,51.1
135,2018-11-01 22:30:00,7.741,0.383,1008.8,39.4,32.3,21.1,27.4,50.2
136,2018-11-01 22:40:00,8.183,0.205,1008.8,38.0,30.9,21.1,27.4,49.8
137,2018-11-01 22:50:00,7.859,0.205,1008.8,39.4,32.3,25.3,27.4,49.4
138,2018-11-01 23:00:00,8.191,0.229,1008.8,42.2,33.8,23.9,27.1,49.4
139,2018-11-01 23:10:00,8.385,0.145,1008.8,45.0,36.6,23.9,27.1,49.0
140,2018-11-01 23:20:00,8.446,0.145,1008.8,46.4,36.6,23.9,27.1,48.5
141,2018-11-01 23:30:00,8.591,0.229,1008.7,46.4,38.0,25.3,27.3,48.2
142,2018-11-01 23:40:00,9.256,0.34,1008.5,49.2,40.8,29.5,27.3,47.5
143,2018-11-01 23:50:00,9.2,0.205,1008.4,50.6,43.6,32.3,27.4,47.1
144,2018-11-02 00:00:00,9.922,0.177,1008.4,52.0,46.4,36.6,27.3,47.2
145,2018-11-02 00:10:00,10.047,0.177,1008.3,53.4,46.4,38.0,27.0,47.7
146,2018-11-02 00:20:00,10.104,0.177,1008.1,53.4,47.8,40.8,26.9,48.0
147,2018-11-02 00:30:00,10.224,0.145,1008.0,53.4,47.8,42.2,26.8,48.3
148,2018-11-02 00:40:00,10.231,0.145,1007.9,54.8,47.8,42.2,26.6,48.8
149,2018-11-02 00:50:00,9.883,0.205,1007.9,54.8,47.8,40.8,26.4,49.8
150,2018-11-02 01:00:00,8.279,1.397,1007.9,40.8,30.9,18.3,26.4,50.2
151,2018-11-02 01:10:00,6.656,0.813,1007.9,26.7,15.5,2.8,25.8,52.6
152,2018-11-02 01:20:00,6.207,0.447,1007.9,15.5,4.2,0.0,25.4,53.8
153,2018-11-02 01:30:00,6.543,0.57,1007.8,16.9,9.8,1.4,25.5,53.0
154,2018-11-02 01:40:00,6.663,0.632,1007.7,16.9,9.8,2.8,25.9,51.4
155,2018-11-02 01:50:00,6.916,0.648,1007.6,15.5,9.8,2.8,26.2,50.7
156,2018-11-02 02:00:00,6.6,0.532,1007.5,16.9,11.3,2.8,26.4,50.7
157,2018-11-02 02:10:00,6.828,0.648,1007.5,18.3,11.3,2.8,26.4,51.1
158,2018-11-02 02:20:00,7.231,0.632,1007.4,16.9,9.8,2.8,26.4,51.8
159,2018-11-02 02:30:00,7.265,0.68,1007.4,16.9,11.3,2.8,26.3,52.4
160,2018-11-02 02:40:00,7.167,0.717,1007.3,16.9,12.7,2.8,26.3,52.9
161,2018-11-02 02:50:00,7.056,0.725,1007.3,16.9,11.3,2.8,26.2,53.1
162,2018-11-02 03:00:00,7.55,0.632,1007.3,16.9,11.3,2.8,26.2,52.9
163,2018-11-02 03:10:00,7.196,0.623,1007.3,16.9,11.3,2.8,26.2,52.4
164,2018-11-02 03:20:00,7.29,0.623,1007.3,18.3,11.3,2.8,26.2,52.2
165,2018-11-02 03:30:00,7.027,0.76,1007.3,19.7,14.1,2.8,26.0,52.7
166,2018-11-02 03:40:00,7.083,0.78,1007.4,21.1,15.5,2.8,25.9,53.2
167,2018-11-02 03:50:00,7.933,0.767,1007.4,23.9,16.9,11.3,25.8,53.8
168,2018-11-02 04:00:00,8.348,0.767,1007.4,23.9,16.9,9.8,25.7,54.3
169,2018-11-02 04:10:00,8.331,0.78,1007.4,23.9,16.9,11.3,25.5,54.4
170,2018-11-02 04:20:00,8.466,0.787,1007.4,25.3,18.3,12.7,25.5,54.0
171,2018-11-02 04:30:00,8.544,0.615,1007.3,25.3,16.9,12.7,25.4,54.0
172,2018-11-02 04:40:00,8.454,0.68,1007.3,23.9,15.5,11.3,25.5,53.6
173,2018-11-02 04:50:00,8.191,0.632,1007.3,23.9,16.9,9.8,25.3,54.1
174,2018-11-02 05:00:00,8.174,0.717,1007.4,26.7,18.3,11.3,25.3,54.3
175,2018-11-02 05:10:00,7.879,0.807,1007.5,25.3,18.3,8.4,25.2,54.6
176,2018-11-02 05:20:00,7.945,0.945,1007.6,26.7,18.3,9.8,25.2,54.6
177,2018-11-02 05:30:00,8.009,0.988,1007.6,23.9,16.9,11.3,25.2,54.8
178,2018-11-02 05:40:00,8.228,0.57,1007.6,28.1,19.7,12.7,25.2,54.4
179,2018-11-02 05:50:00,8.355,0.597,1007.6,28.1,18.3,11.3,25.3,54.1
180,2018-11-02 06:00:00,8.142,0.606,1007.6,30.9,21.1,12.7,25.5,53.7
181,2018-11-02 06:10:00,7.918,0.687,1007.7,32.3,23.9,14.1,25.5,53.6
182,2018-11-02 06:20:00,8.088,0.717,1007.8,33.8,25.3,15.5,25.7,53.2
183,2018-11-02 06:30:00,8.429,0.632,1007.9,36.6,26.7,15.5,25.9,52.6
184,2018-11-02 06:40:00,8.156,0.632,1008.0,36.6,25.3,16.9,25.9,52.6
185,2018-11-02 06:50:00,8.134,0.383,1008.2,36.6,25.3,14.1,26.0,52.2
186,2018-11-02 07:00:00,8.201,0.29,1008.3,40.8,29.5,16.9,25.8,53.0
187,2018-11-02 07:10:00,7.886,0.307,1008.5,38.0,26.7,15.5,25.7,53.2
188,2018-11-02 07:20:00,8.056,0.271,1008.6,43.6,29.5,16.9,25.9,52.4
189,2018-11-02 07:30:00,8.301,0.271,1008.6,46.4,32.3,16.9,26.0,52.5
190,2018-11-02 07:40:00,8.218,0.271,1008.8,46.4,30.9,18.3,26.0,52.7
191,2018-11-02 07:50:00,8.176,0.324,1008.9,45.0,32.3,19.7,25.9,53.3
192,2018-11-02 08:00:00,8.201,0.251,1009.1,46.4,33.8,19.7,26.0,53.0
193,2018-11-02 08:10:00,8.427,0.355,1009.2,45.0,30.9,18.3,26.2,53.0
194,2018-11-02 08:20:00,8.117,0.422,1009.3,42.2,29.5,19.7,26.5,52.1
195,2018-11-02 08:30:00,7.717,0.787,1009.4,45.0,33.8,22.5,26.8,51.6
196,2018-11-02 08:40:00,7.822,0.76,1009.5,45.0,35.2,26.7,27.0,51.6
197,2018-11-02 08:50:00,7.238,0.774,1009.5,45.0,38.0,26.7,27.4,50.7
198,2018-11-02 09:00:00,7.415,1.014,1009.7,43.6,36.6,29.5,27.9,49.9
199,2018-11-02 09:10:00,7.331,1.035,1009.7,46.4,39.4,33.8,28.5,48.6
200,2018-11-02 09:20:00,7.024,0.839,1009.7,47.8,42.2,35.2,29.0,47.5
201,2018-11-02 09:30:00,7.422,0.82,1009.7,49.2,43.6,40.8,29.3,46.1
202,2018-11-02 09:40:00,6.73,1.212,1009.9,50.6,45.0,43.6,29.8,44.8
203,2018-11-02 09:50:00,5.829,1.025,1009.9,57.7,54.8,53.4,30.5,43.5
204,2018-11-02 10:00:00,6.646,0.933,1009.9,63.3,60.5,59.1,30.8,42.1
205,2018-11-02 10:10:00,6.315,0.905,1009.9,66.1,60.5,54.8,30.8,43.6
206,2018-11-02 10:20:00,6.452,0.933,1009.9,71.7,67.5,67.5,31.0,43.1
207,2018-11-02 10:30:00,6.548,0.64,1009.9,74.5,71.7,68.9,31.0,44.1
208,2018-11-02 10:40:00,6.224,0.664,1009.8,73.1,70.3,71.7,31.0,44.9
209,2018-11-02 10:50:00,6.005,0.95,1009.7,77.3,74.5,75.9,31.0,46.0
210,2018-11-02 11:00:00,6.494,0.826,1009.7,77.3,75.9,75.9,30.9,47.2
211,2018-11-02 11:10:00,7.422,0.993,1009.5,78.8,75.9,75.9,30.8,46.5
212,2018-11-02 11:20:00,7.449,0.753,1009.5,78.8,75.9,77.3,30.8,46.6
213,2018-11-02 11:30:00,7.567,0.615,1009.3,85.8,80.2,75.9,30.7,48.7
214,2018-11-02 11:40:00,6.951,0.615,1009.2,85.8,81.6,80.2,30.7,51.3
215,2018-11-02 11:50:00,7.083,0.656,1009.0,88.6,84.4,81.6,30.8,50.0
216,2018-11-02 12:00:00,6.759,0.746,1008.8,90.0,84.4,80.2,31.0,48.8
217,2018-11-02 12:10:00,6.953,0.813,1008.7,91.4,90.0,88.6,31.2,48.6
218,2018-11-02 12:20:00,7.523,0.68,1008.6,97.0,91.4,90.0,31.3,48.1
219,2018-11-02 12:30:00,7.682,0.435,1008.5,97.0,91.4,87.2,30.9,50.4
220,2018-11-02 12:40:00,7.427,0.355,1008.4,99.8,94.2,90.0,30.5,51.3
221,2018-11-02 12:50:00,6.956,0.623,1008.3,99.8,94.2,91.4,30.5,54.6
222,2018-11-02 13:00:00,6.727,0.561,1008.1,99.8,94.2,91.4,30.4,55.8
223,2018-11-02 13:10:00,6.327,0.687,1008.0,102.7,97.0,91.4,30.4,55.8
224,2018-11-02 13:20:00,5.593,0.632,1007.8,105.5,99.8,94.2,30.4,56.8
225,2018-11-02 13:30:00,4.812,0.725,1007.7,109.7,106.9,102.7,30.8,55.7
226,2018-11-02 13:40:00,4.613,0.648,1007.6,111.1,105.5,98.4,30.8,56.5
227,2018-11-02 13:50:00,4.802,0.767,1007.4,111.1,105.5,105.5,30.8,57.0
228,2018-11-02 14:00:00,4.8,0.863,1007.3,109.7,105.5,105.5,30.7,56.2
229,2018-11-02 14:10:00,4.729,0.648,1007.1,111.1,105.5,98.4,30.4,58.7
230,2018-11-02 14:20:00,5.036,0.664,1007.0,109.7,106.9,105.5,30.8,57.3
231,2018-11-02 14:30:00,4.436,0.664,1006.9,105.5,104.1,105.5,30.8,57.5
232,2018-11-02 14:40:00,4.925,0.422,1006.8,109.7,106.9,106.9,30.4,59.3
233,2018-11-02 14:50:00,5.126,0.205,1006.6,111.1,108.3,106.9,30.3,59.3
234,2018-11-02 15:00:00,5.252,0.307,1006.6,112.5,108.3,108.3,30.2,59.2
235,2018-11-02 15:10:00,5.394,0.229,1006.5,116.7,111.1,109.7,30.4,59.7
236,2018-11-02 15:20:00,5.296,0.34,1006.5,118.1,113.9,111.1,30.5,59.6
237,2018-11-02 15:30:00,5.291,0.324,1006.3,113.9,109.7,108.3,30.4,60.1
238,2018-11-02 15:40:00,5.544,0.229,1006.3,122.3,115.3,112.5,30.3,62.0
239,2018-11-02 15:50:00,5.583,0.251,1006.2,122.3,115.3,112.5,30.3,64.2
240,2018-11-02 16:00:00,5.613,0.177,1006.1,128.0,119.5,115.3,30.4,65.3
241,2018-11-02 16:10:00,5.497,0.205,1006.1,128.0,119.5,113.9,30.3,64.5
242,2018-11-02 16:20:00,5.455,0.145,1006.0,129.4,118.1,113.9,30.2,63.4
243,2018-11-02 16:30:00,5.146,0.205,1006.0,130.8,119.5,115.3,30.2,63.2
244,2018-11-02 16:40:00,5.067,0.205,1006.0,133.6,122.3,115.3,30.2,63.8
245,2018-11-02 16:50:00,4.954,0.177,1006.1,130.8,119.5,116.7,30.1,66.3
246,2018-11-02 17:00:00,4.724,0.145,1006.1,132.2,120.9,118.1,29.9,66.2
247,2018-11-02 17:10:00,4.606,0.177,1006.1,132.2,120.9,116.7,29.8,66.5
248,2018-11-02 17:20:00,4.171,0.145,1006.2,137.8,123.8,118.1,29.6,67.5
249,2018-11-02 17:30:00,3.889,0.145,1006.2,142.0,126.6,116.7,29.4,67.9
250,2018-11-02 17:40:00,3.702,0.102,1006.2,144.8,129.4,118.1,29.2,69.1
251,2018-11-02 17:50:00,3.572,0.102,1006.3,149.1,135.0,119.5,29.1,70.8
252,2018-11-02 18:00:00,3.535,0.102,1006.4,147.7,133.6,119.5,29.0,71.4
253,2018-11-02 18:10:00,3.061,0.102,1006.5,154.7,140.6,119.5,28.7,71.9
254,2018-11-02 18:20:00,3.223,0.102,1006.5,154.7,146.3,123.8,28.6,73.0
255,2018-11-02 18:30:00,3.307,0.0,1006.6,149.1,154.7,132.2,28.5,74.0
256,2018-11-02 18:40:00,3.022,0.0,1006.7,147.7,156.1,133.6,28.5,74.2
257,2018-11-02 18:50:00,2.98,0.102,1006.8,146.3,153.3,133.6,28.3,75.4
258,2018-11-02 19:00:00,2.705,0.102,1006.8,146.3,153.3,137.8,28.3,75.8
259,2018-11-02 19:10:00,2.501,0.229,1006.9,154.7,163.1,133.6,28.3,75.6
260,2018-11-02 19:20:00,2.1836666666666664,0.18666666666666668,1007.0,160.3,170.2,139.2,28.3,75.0
261,2018-11-02 19:30:00,1.8663333333333334,0.14433333333333334,1007.1,177.2,175.8,137.8,28.2,75.3
262,2018-11-02 19:40:00,1.549,0.102,1007.2,188.4,181.4,143.4,28.1,75.9
263,2018-11-02 19:50:00,1.411,0.102,1007.4,198.3,175.8,144.8,27.7,76.0
264,2018-11-02 20:00:00,1.355,0.102,1007.5,194.1,185.6,149.1,27.6,76.4
265,2018-11-02 20:10:00,1.4395,0.102,1007.6,163.1,178.6,139.2,27.5,75.9
266,2018-11-02 20:20:00,1.524,0.102,1007.7,154.7,181.4,140.6,27.4,76.7
267,2018-11-02 20:30:00,1.212,0.177,1007.7,147.7,178.6,128.0,27.4,76.7
268,2018-11-02 20:40:00,0.7885,0.177,1007.9,177.2,234.8,32.3,27.4,74.6
269,2018-11-02 20:50:00,0.365,0.177,1008.0,153.3,271.4,354.4,27.4,71.8
270,2018-11-02 21:00:00,0.311,0.102,1008.0,118.1,284.1,344.5,27.4,70.3
271,2018-11-02 21:10:00,0.532,0.102,1008.1,101.3,355.8,345.9,27.4,68.7
272,2018-11-02 21:20:00,0.64,0.102,1008.2,59.1,14.1,338.9,27.3,68.2
273,2018-11-02 21:30:00,0.928,0.251,1008.2,23.9,351.6,341.7,27.0,71.3
274,2018-11-02 21:40:00,1.465,0.205,1008.3,0.0,338.9,337.5,26.3,69.2
275,2018-11-02 21:50:00,1.409,0.102,1008.2,9.8,334.7,336.1,25.9,67.5
276,2018-11-02 22:00:00,1.971,0.307,1008.2,348.8,330.5,331.9,25.8,67.9
277,2018-11-02 22:10:00,2.251,0.145,1008.2,348.8,331.9,331.9,25.7,67.6
278,2018-11-02 22:20:00,2.18,0.145,1008.1,354.4,331.9,331.9,25.4,67.6
279,2018-11-02 22:30:00,2.445,0.145,1008.0,351.6,330.5,333.3,25.4,67.5
280,2018-11-02 22:40:00,2.398,0.145,1008.0,357.2,331.9,333.3,25.3,68.0
281,2018-11-02 22:50:00,2.629,0.145,1008.0,357.2,334.7,331.9,25.2,67.9
282,2018-11-02 23:00:00,3.032,0.145,1008.0,348.8,337.5,331.9,25.1,68.1
283,2018-11-02 23:10:00,3.02,0.177,1008.0,353.0,336.1,330.5,25.2,67.9
284,2018-11-02 23:20:00,2.907,0.145,1008.0,358.6,337.5,331.9,24.9,68.0
285,2018-11-02 23:30:00,3.015,0.102,1008.0,0.0,338.9,333.3,25.1,67.3
286,2018-11-02 23:40:00,3.042,0.145,1007.9,4.2,347.3,334.7,25.2,65.8
287,2018-11-02 23:50:00,3.069,0.145,1007.8,7.0,355.8,336.1,25.3,64.3
288,2018-11-03 00:00:00,2.995,0.145,1007.7,14.1,0.0,338.9,25.3,63.2
