index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
2239,2017-11-16 13:10:00,6.246,1.324,1008.4,354.4,348.8,343.1,29.7,22.8
2240,2017-11-16 13:20:00,5.64,1.065,1008.3,2.8,0.0,0.0,29.8,22.5
2241,2017-11-16 13:30:00,5.541,0.832,1008.1,4.2,1.4,0.0,29.9,21.9
2242,2017-11-16 13:40:00,4.964,1.045,1007.9,9.8,4.2,1.4,29.8,21.4
2243,2017-11-16 13:50:00,6.145,0.839,1007.7,2.8,358.6,1.4,29.8,21.1
2244,2017-11-16 14:00:00,5.885,1.296,1007.5,0.0,355.8,354.4,29.9,20.9
2245,2017-11-16 14:10:00,5.964,0.911,1007.4,1.4,357.2,357.2,29.8,20.6
2246,2017-11-16 14:20:00,5.527,0.832,1007.3,357.2,351.6,348.8,29.8,20.0
2247,2017-11-16 14:30:00,6.607,0.993,1007.2,0.0,355.8,353.0,29.9,20.0
2248,2017-11-16 14:40:00,5.986,0.911,1007.1,350.2,344.5,341.7,30.1,19.9
2249,2017-11-16 14:50:00,5.745,0.826,1006.9,1.4,357.2,355.8,30.1,19.5
2250,2017-11-16 15:00:00,5.6,1.247,1006.8,357.2,350.2,345.9,30.2,19.3
2251,2017-11-16 15:10:00,6.032,1.191,1006.6,19.7,14.1,11.3,30.1,19.7
2252,2017-11-16 15:20:00,5.942,0.939,1006.6,7.0,4.2,2.8,30.1,19.8
2253,2017-11-16 15:30:00,5.232,0.95,1006.6,19.7,15.5,11.3,30.2,19.7
2254,2017-11-16 15:40:00,4.937,0.845,1006.6,9.8,5.6,4.2,30.2,18.8
2255,2017-11-16 15:50:00,4.358,0.532,1006.6,8.4,2.8,357.2,30.1,18.7
2256,2017-11-16 16:00:00,5.207,1.427,1006.5,16.9,11.3,11.3,30.2,19.8
2257,2017-11-16 16:10:00,6.509,0.632,1006.4,11.3,7.0,4.2,29.8,21.2
2258,2017-11-16 16:20:00,5.274,0.881,1006.4,14.1,9.8,8.4,29.8,22.0
2259,2017-11-16 16:30:00,5.239,0.767,1006.3,12.7,8.4,2.8,29.7,21.9
2260,2017-11-16 16:40:00,5.35,0.561,1006.3,5.6,2.8,0.0,29.6,23.1
2261,2017-11-16 16:50:00,5.942,0.606,1006.3,23.9,19.7,16.9,29.3,22.6
2262,2017-11-16 17:00:00,5.468,0.672,1006.3,28.1,23.9,22.5,29.1,24.0
2263,2017-11-16 17:10:00,5.703,0.656,1006.3,25.3,21.1,18.3,28.8,24.7
2264,2017-11-16 17:20:00,4.78,0.845,1006.4,22.5,18.3,11.3,28.6,25.3
2265,2017-11-16 17:30:00,5.153,0.606,1006.5,22.5,15.5,12.7,28.2,25.6
2266,2017-11-16 17:40:00,5.443,0.664,1006.5,19.7,12.7,8.4,28.0,26.0
2267,2017-11-16 17:50:00,5.438,0.687,1006.6,15.5,8.4,4.2,27.7,26.7
2268,2017-11-16 18:00:00,5.814,0.807,1006.5,18.3,11.3,7.0,27.5,27.2
2269,2017-11-16 18:10:00,6.133,0.695,1006.6,18.3,11.3,4.2,27.1,28.0
2270,2017-11-16 18:20:00,5.691,0.632,1006.6,18.3,9.8,2.8,26.9,28.7
2271,2017-11-16 18:30:00,5.389,0.656,1006.7,22.5,15.5,5.6,26.6,29.4
2272,2017-11-16 18:40:00,5.694,0.57,1006.8,28.1,19.7,12.7,26.3,30.5
2273,2017-11-16 18:50:00,6.312,0.447,1006.8,29.5,22.5,16.9,26.0,31.1
2274,2017-11-16 19:00:00,5.426,0.589,1006.9,28.1,19.7,9.8,25.7,31.7
2275,2017-11-16 19:10:00,5.222,0.512,1007.0,25.3,16.9,5.6,25.3,32.6
2276,2017-11-16 19:20:00,5.475,0.41,1007.1,23.9,15.5,5.6,25.1,33.6
2277,2017-11-16 19:30:00,5.033,0.606,1007.3,12.7,4.2,357.2,24.4,36.1
2278,2017-11-16 19:40:00,5.195,0.383,1007.4,9.8,1.4,354.4,23.6,38.7
2279,2017-11-16 19:50:00,6.406,0.632,1007.5,1.4,357.2,354.4,23.2,39.7
2280,2017-11-16 20:00:00,6.72,0.229,1007.6,2.8,358.6,357.2,23.0,39.7
2281,2017-11-16 20:10:00,6.745,0.229,1007.7,2.8,358.6,354.4,23.0,39.9
2282,2017-11-16 20:20:00,6.902,0.229,1007.8,4.2,0.0,353.0,22.4,42.0
2283,2017-11-16 20:30:00,6.622,0.34,1008.0,1.4,358.6,355.8,21.9,43.6
2284,2017-11-16 20:40:00,6.72,0.29,1008.0,2.8,1.4,358.6,22.0,43.2
2285,2017-11-16 20:50:00,6.926,0.369,1008.1,8.4,1.4,358.6,22.1,42.7
2286,2017-11-16 21:00:00,7.346,0.307,1008.2,8.4,1.4,357.2,22.5,42.1
2287,2017-11-16 21:10:00,7.145,0.435,1008.2,9.8,1.4,358.6,22.1,42.8
2288,2017-11-16 21:20:00,7.142,0.383,1008.2,11.3,1.4,0.0,22.0,43.3
2289,2017-11-16 21:30:00,7.977,1.025,1008.3,11.3,4.2,0.0,22.0,43.5
2290,2017-11-16 21:40:00,9.983,0.251,1008.3,2.8,0.0,0.0,22.0,43.5
2291,2017-11-16 21:50:00,10.302,0.251,1008.3,0.0,354.4,355.8,21.6,44.7
2292,2017-11-16 22:00:00,10.528,0.251,1008.3,0.0,353.0,348.8,21.1,46.4
2293,2017-11-16 22:10:00,11.128,0.177,1008.4,1.4,355.8,347.3,20.7,47.4
2294,2017-11-16 22:20:00,11.253,0.205,1008.4,2.8,357.2,350.2,20.5,47.2
2295,2017-11-16 22:30:00,11.27,0.177,1008.4,2.8,358.6,351.6,20.4,47.5
2296,2017-11-16 22:40:00,11.277,0.229,1008.4,1.4,0.0,355.8,20.3,48.1
2297,2017-11-16 22:50:00,10.769,0.774,1008.4,5.6,0.0,357.2,20.3,47.6
2298,2017-11-16 23:00:00,9.735,0.76,1008.5,9.8,2.8,358.6,20.4,46.6
2299,2017-11-16 23:10:00,9.929,0.774,1008.5,11.3,2.8,358.6,20.5,46.0
2300,2017-11-16 23:20:00,9.762,1.025,1008.4,12.7,4.2,0.0,20.7,45.7
2301,2017-11-16 23:30:00,9.652,1.182,1008.4,14.1,5.6,358.6,20.9,44.9
2302,2017-11-16 23:40:00,9.615,1.084,1008.3,14.1,5.6,358.6,21.1,44.9
2303,2017-11-16 23:50:00,9.487,1.221,1008.2,14.1,7.0,0.0,21.1,45.3
2304,2017-11-17 00:00:00,10.04,1.308,1008.2,12.7,5.6,358.6,21.0,46.0
2305,2017-11-17 00:10:00,10.148,1.168,1008.2,14.1,5.6,0.0,21.0,46.8
2306,2017-11-17 00:20:00,10.02,1.263,1008.1,12.7,5.6,0.0,20.9,47.9
2307,2017-11-17 00:30:00,10.005,1.014,1008.0,14.1,5.6,358.6,20.8,48.5
2308,2017-11-17 00:40:00,10.064,1.136,1008.0,12.7,4.2,358.6,20.7,49.0
2309,2017-11-17 00:50:00,10.246,1.15,1007.9,11.3,4.2,358.6,20.4,49.8
2310,2017-11-17 01:00:00,10.089,1.06,1007.8,12.7,4.2,358.6,20.3,50.3
2311,2017-11-17 01:10:00,10.32,1.014,1007.7,11.3,2.8,358.6,20.3,50.7
2312,2017-11-17 01:20:00,10.42,0.905,1007.7,11.3,2.8,357.2,20.3,50.9
2313,2017-11-17 01:30:00,10.408,1.045,1007.7,11.3,2.8,358.6,20.3,51.1
2314,2017-11-17 01:40:00,10.472,0.863,1007.7,9.8,2.8,358.6,20.4,51.0
2315,2017-11-17 01:50:00,10.374,0.881,1007.7,11.3,2.8,358.6,20.4,51.1
2316,2017-11-17 02:00:00,10.118,1.03,1007.7,11.3,2.8,358.6,20.5,51.1
2317,2017-11-17 02:10:00,10.057,1.045,1007.7,11.3,2.8,358.6,20.7,50.9
2318,2017-11-17 02:20:00,9.991,0.983,1007.6,9.8,2.8,357.2,20.5,51.1
2319,2017-11-17 02:30:00,9.735,0.672,1007.6,9.8,1.4,357.2,20.5,51.3
2320,2017-11-17 02:40:00,9.991,0.64,1007.6,7.0,1.4,355.8,20.2,52.1
2321,2017-11-17 02:50:00,9.841,0.656,1007.6,8.4,1.4,357.2,19.8,52.9
2322,2017-11-17 03:00:00,10.312,0.648,1007.6,7.0,1.4,357.2,19.7,53.2
2323,2017-11-17 03:10:00,9.902,0.68,1007.5,8.4,1.4,357.2,19.6,53.8
2324,2017-11-17 03:20:00,10.008,0.64,1007.5,7.0,1.4,357.2,19.3,54.3
2325,2017-11-17 03:30:00,10.113,0.589,1007.4,7.0,1.4,357.2,19.3,54.8
2326,2017-11-17 03:40:00,9.527,0.664,1007.4,8.4,1.4,358.6,19.3,54.9
2327,2017-11-17 03:50:00,9.06,0.623,1007.4,9.8,2.8,0.0,19.4,54.8
2328,2017-11-17 04:00:00,8.63,0.774,1007.4,11.3,2.8,0.0,19.6,54.9
2329,2017-11-17 04:10:00,8.672,0.623,1007.3,9.8,2.8,0.0,19.4,55.7
2330,2017-11-17 04:20:00,8.714,0.71,1007.4,9.8,2.8,0.0,19.4,55.9
2331,2017-11-17 04:30:00,9.821,0.702,1007.4,7.0,1.4,358.6,19.4,55.9
2332,2017-11-17 04:40:00,10.302,0.532,1007.3,5.6,1.4,357.2,19.4,56.3
2333,2017-11-17 04:50:00,9.88,0.648,1007.4,8.4,1.4,358.6,19.4,56.6
2334,2017-11-17 05:00:00,9.782,0.656,1007.4,8.4,1.4,358.6,19.4,56.6
2335,2017-11-17 05:10:00,10.096,0.57,1007.4,8.4,1.4,358.6,19.6,56.8
2336,2017-11-17 05:20:00,10.619,0.589,1007.4,4.2,0.0,357.2,19.6,57.0
2337,2017-11-17 05:30:00,10.307,0.561,1007.5,5.6,0.0,357.2,19.2,58.0
2338,2017-11-17 05:40:00,10.55,0.597,1007.6,4.2,0.0,357.2,19.1,58.3
2339,2017-11-17 05:50:00,11.007,0.532,1007.7,4.2,0.0,357.2,19.0,58.6
2340,2017-11-17 06:00:00,11.046,0.606,1007.8,4.2,0.0,358.6,18.8,59.1
2341,2017-11-17 06:10:00,10.16,0.648,1008.0,7.0,1.4,357.2,19.1,58.1
2342,2017-11-17 06:20:00,8.65,0.863,1008.0,11.3,4.2,0.0,19.3,57.0
2343,2017-11-17 06:30:00,7.621,0.899,1008.2,12.7,5.6,1.4,19.7,55.5
2344,2017-11-17 06:40:00,7.648,0.939,1008.3,11.3,4.2,1.4,19.7,55.2
2345,2017-11-17 06:50:00,7.589,1.155,1008.3,15.5,5.6,1.4,19.7,54.7
2346,2017-11-17 07:00:00,8.515,0.899,1008.5,8.4,1.4,357.2,19.7,54.7
2347,2017-11-17 07:10:00,9.195,0.725,1008.6,9.8,2.8,357.2,19.6,54.4
2348,2017-11-17 07:20:00,8.451,0.869,1008.8,12.7,5.6,358.6,19.6,54.2
2349,2017-11-17 07:30:00,8.517,0.928,1009.0,11.3,4.2,358.6,19.6,54.0
2350,2017-11-17 07:40:00,8.608,0.911,1009.0,11.3,2.8,357.2,19.6,54.2
2351,2017-11-17 07:50:00,9.035,0.832,1009.1,12.7,4.2,0.0,19.7,53.7
2352,2017-11-17 08:00:00,8.667,0.928,1009.2,11.3,2.8,358.6,19.9,53.2
2353,2017-11-17 08:10:00,8.36,0.933,1009.3,11.3,4.2,358.6,20.2,52.9
2354,2017-11-17 08:20:00,8.299,1.075,1009.3,9.8,4.2,0.0,20.4,52.4
2355,2017-11-17 08:30:00,7.673,0.82,1009.4,12.7,5.6,0.0,20.8,51.6
2356,2017-11-17 08:40:00,7.864,0.928,1009.5,12.7,4.2,0.0,21.0,50.9
2357,2017-11-17 08:50:00,7.024,0.967,1009.8,11.3,4.2,0.0,21.3,50.3
2358,2017-11-17 09:00:00,6.926,0.648,1010.0,8.4,1.4,358.6,21.5,49.7
2359,2017-11-17 09:10:00,6.882,0.648,1010.1,9.8,2.8,0.0,21.8,49.2
2360,2017-11-17 09:20:00,6.325,0.597,1010.2,11.3,4.2,0.0,22.1,49.0
2361,2017-11-17 09:30:00,6.28,0.542,1010.3,12.7,2.8,0.0,22.5,48.2
2362,2017-11-17 09:40:00,6.037,1.146,1010.3,9.8,4.2,1.4,22.7,48.0
2363,2017-11-17 09:50:00,6.649,0.623,1010.5,11.3,4.2,0.0,23.0,47.6
2364,2017-11-17 10:00:00,5.775,0.672,1010.5,12.7,7.0,1.4,23.3,47.1
2365,2017-11-17 10:10:00,5.87,0.774,1010.4,9.8,5.6,2.8,23.8,46.4
2366,2017-11-17 10:20:00,5.924,0.922,1010.3,11.3,5.6,4.2,24.2,45.8
2367,2017-11-17 10:30:00,4.918,0.648,1010.4,12.7,7.0,5.6,24.8,44.6
2368,2017-11-17 10:40:00,5.168,0.807,1010.3,8.4,4.2,4.2,25.2,43.5
2369,2017-11-17 10:50:00,4.871,0.623,1010.3,11.3,5.6,4.2,25.4,43.1
2370,2017-11-17 11:00:00,5.915,0.899,1010.1,18.3,12.7,14.1,25.8,41.7
2371,2017-11-17 11:10:00,5.716,0.794,1010.1,22.5,16.9,11.3,26.0,41.1
2372,2017-11-17 11:20:00,5.885,0.881,1010.1,19.7,14.1,11.3,26.4,40.0
2373,2017-11-17 11:30:00,5.807,0.911,1010.0,22.5,18.3,16.9,26.8,39.3
2374,2017-11-17 11:40:00,5.362,0.739,1009.9,16.9,14.1,15.5,27.1,38.7
2375,2017-11-17 11:50:00,5.463,0.911,1009.7,21.1,16.9,18.3,27.3,37.8
2376,2017-11-17 12:00:00,5.787,0.839,1009.5,23.9,16.9,15.5,27.6,37.1
2377,2017-11-17 12:10:00,5.905,0.648,1009.3,26.7,22.5,21.1,28.0,36.4
2378,2017-11-17 12:20:00,5.22,0.794,1009.1,30.9,28.1,25.3,28.2,35.2
2379,2017-11-17 12:30:00,5.733,0.458,1009.0,30.9,26.7,23.9,28.6,34.3
2380,2017-11-17 12:40:00,5.401,0.447,1008.8,19.7,11.3,7.0,28.7,33.4
2381,2017-11-17 12:50:00,5.676,0.623,1008.6,28.1,22.5,18.3,29.1,32.3
2382,2017-11-17 13:00:00,5.507,0.606,1008.4,29.5,22.5,18.3,29.2,32.1
2383,2017-11-17 13:10:00,5.335,0.956,1008.2,42.2,39.4,36.6,29.4,31.4
2384,2017-11-17 13:20:00,5.163,0.916,1008.0,40.8,36.6,36.6,29.6,30.5
2385,2017-11-17 13:30:00,4.287,1.208,1007.7,47.8,42.2,42.2,29.9,29.5
2386,2017-11-17 13:40:00,5.175,0.623,1007.6,59.1,54.8,52.0,30.1,28.1
2387,2017-11-17 13:50:00,5.261,1.03,1007.4,64.7,61.9,63.3,30.1,28.1
2388,2017-11-17 14:00:00,4.424,0.939,1007.3,57.7,53.4,47.8,30.3,27.7
2389,2017-11-17 14:10:00,5.63,0.656,1007.2,78.8,75.9,75.9,29.9,28.8
2390,2017-11-17 14:20:00,5.045,0.656,1006.9,81.6,77.3,77.3,29.9,29.8
2391,2017-11-17 14:30:00,4.81,0.656,1006.8,91.4,88.6,90.0,30.1,31.9
2392,2017-11-17 14:40:00,4.935,0.491,1006.8,91.4,90.0,95.6,29.3,42.2
2393,2017-11-17 14:50:00,4.643,0.47,1006.7,87.2,88.6,92.8,29.6,38.2
2394,2017-11-17 15:00:00,4.498,0.8,1006.6,88.6,88.6,99.8,29.3,43.8
2395,2017-11-17 15:10:00,4.957,0.435,1006.6,84.4,84.4,92.8,29.2,42.0
2396,2017-11-17 15:20:00,4.061,0.687,1006.5,83.0,83.0,88.6,29.4,40.4
2397,2017-11-17 15:30:00,4.164,0.606,1006.3,77.3,77.3,78.8,29.7,38.7
2398,2017-11-17 15:40:00,4.834,0.597,1006.2,83.0,84.4,87.2,29.7,39.6
2399,2017-11-17 15:50:00,4.021,0.702,1006.1,75.9,75.9,81.6,29.7,38.0
2400,2017-11-17 16:00:00,3.272,0.956,1006.1,49.2,49.2,46.4,30.2,34.3
2401,2017-11-17 16:10:00,4.326,1.118,1006.0,42.2,40.8,45.0,30.2,34.1
2402,2017-11-17 16:20:00,4.328,0.787,1006.0,45.0,40.8,42.2,30.3,32.6
2403,2017-11-17 16:30:00,4.648,0.447,1006.1,38.0,32.3,26.7,30.4,28.7
2404,2017-11-17 16:40:00,5.001,0.597,1006.1,28.1,22.5,19.7,30.3,29.3
2405,2017-11-17 16:50:00,4.743,0.687,1006.1,26.7,21.1,19.7,30.3,29.2
2406,2017-11-17 17:00:00,5.416,0.422,1006.2,28.1,23.9,19.7,30.1,29.7
2407,2017-11-17 17:10:00,4.962,0.481,1006.3,32.3,26.7,23.9,29.8,30.2
2408,2017-11-17 17:20:00,5.227,0.458,1006.3,28.1,23.9,22.5,29.7,30.6
2409,2017-11-17 17:30:00,5.239,0.447,1006.3,26.7,21.1,18.3,29.4,31.3
2410,2017-11-17 17:40:00,5.851,0.422,1006.3,28.1,22.5,21.1,29.1,32.2
2411,2017-11-17 17:50:00,6.01,0.383,1006.4,28.1,22.5,19.7,28.7,33.1
2412,2017-11-17 18:00:00,5.971,0.229,1006.5,29.5,23.9,21.1,28.5,34.2
2413,2017-11-17 18:10:00,6.602,0.229,1006.6,32.3,28.1,25.3,28.2,34.8
2414,2017-11-17 18:20:00,6.892,0.29,1006.6,33.8,29.5,26.7,27.7,36.3
2415,2017-11-17 18:30:00,7.469,0.145,1006.7,32.3,28.1,25.3,27.4,37.2
2416,2017-11-17 18:40:00,7.803,0.177,1006.8,30.9,26.7,23.9,27.0,38.1
2417,2017-11-17 18:50:00,7.832,0.229,1006.8,32.3,26.7,22.5,26.6,39.2
2418,2017-11-17 19:00:00,8.53,0.271,1006.9,32.3,26.7,23.9,26.3,39.9
2419,2017-11-17 19:10:00,8.476,0.251,1006.9,30.9,26.7,22.5,26.2,39.9
2420,2017-11-17 19:20:00,8.25,0.145,1007.1,30.9,25.3,21.1,26.4,38.8
2421,2017-11-17 19:30:00,8.122,0.102,1007.2,29.5,23.9,18.3,26.4,38.3
2422,2017-11-17 19:40:00,8.235,0.435,1007.3,28.1,21.1,14.1,26.3,38.1
2423,2017-11-17 19:50:00,8.535,0.251,1007.4,29.5,23.9,16.9,26.3,37.8
2424,2017-11-17 20:00:00,9.099,0.271,1007.6,29.5,22.5,15.5,26.2,37.8
2425,2017-11-17 20:10:00,8.056,0.717,1007.8,25.3,18.3,11.3,26.0,38.2
2426,2017-11-17 20:20:00,8.174,0.68,1007.9,26.7,19.7,11.3,25.7,38.7
2427,2017-11-17 20:30:00,8.719,1.035,1008.0,26.7,19.7,12.7,25.5,38.8
2428,2017-11-17 20:40:00,9.229,0.863,1008.1,26.7,19.7,14.1,25.5,38.6
2429,2017-11-17 20:50:00,7.778,1.427,1008.2,14.1,5.6,358.6,25.1,40.8
2430,2017-11-17 21:00:00,8.316,0.988,1008.4,4.2,0.0,354.4,23.2,47.2
2431,2017-11-17 21:10:00,8.78,0.687,1008.5,8.4,1.4,357.2,23.0,47.2
2432,2017-11-17 21:20:00,8.478,0.606,1008.6,9.8,2.8,358.6,23.1,47.2
2433,2017-11-17 21:30:00,8.606,0.664,1008.6,11.3,2.8,0.0,22.9,47.7
2434,2017-11-17 21:40:00,8.893,0.695,1008.8,11.3,2.8,0.0,22.7,47.6
2435,2017-11-17 21:50:00,9.062,0.8,1008.8,11.3,4.2,0.0,23.0,46.9
2436,2017-11-17 22:00:00,9.345,0.725,1008.8,11.3,2.8,0.0,23.1,46.3
2437,2017-11-17 22:10:00,9.718,0.739,1008.8,11.3,2.8,0.0,23.2,46.3
2438,2017-11-17 22:20:00,9.806,0.851,1008.8,11.3,4.2,0.0,23.3,46.3
2439,2017-11-17 22:30:00,9.944,1.055,1008.8,9.8,2.8,0.0,23.3,46.3
2440,2017-11-17 22:40:00,11.668,0.839,1008.8,5.6,1.4,358.6,23.3,46.5
2441,2017-11-17 22:50:00,10.727,0.8,1008.8,7.0,1.4,358.6,23.3,47.4
2442,2017-11-17 23:00:00,9.836,1.03,1008.8,11.3,2.8,358.6,23.3,47.9
2443,2017-11-17 23:10:00,9.296,1.336,1008.8,14.1,5.6,1.4,23.3,48.2
2444,2017-11-17 23:20:00,8.913,1.488,1008.8,14.1,7.0,1.4,23.3,48.7
2445,2017-11-17 23:30:00,9.539,1.597,1008.8,12.7,7.0,1.4,23.1,49.3
2446,2017-11-17 23:40:00,9.421,1.284,1008.8,14.1,7.0,1.4,23.0,50.0
2447,2017-11-17 23:50:00,10.148,1.601,1008.8,12.7,5.6,1.4,22.7,50.7
2448,2017-11-18 00:00:00,9.507,1.359,1008.7,12.7,5.6,1.4,22.6,51.4
2449,2017-11-18 00:10:00,9.242,1.671,1008.6,14.1,8.4,2.8,22.4,52.0
2450,2017-11-18 00:20:00,9.035,1.649,1008.5,14.1,8.4,4.2,22.2,52.6
2451,2017-11-18 00:30:00,8.461,1.733,1008.4,14.1,8.4,4.2,22.1,52.7
2452,2017-11-18 00:40:00,8.618,1.502,1008.4,12.7,7.0,2.8,22.1,52.7
2453,2017-11-18 00:50:00,7.719,1.3,1008.3,15.5,8.4,2.8,22.0,53.0
2454,2017-11-18 01:00:00,8.247,1.481,1008.2,14.1,9.8,4.2,21.9,53.5
2455,2017-11-18 01:10:00,8.434,1.397,1008.2,14.1,8.4,7.0,21.9,53.8
2456,2017-11-18 01:20:00,8.029,1.336,1008.1,14.1,8.4,7.0,21.8,54.0
2457,2017-11-18 01:30:00,8.532,1.577,1008.0,15.5,9.8,7.0,21.8,53.8
2458,2017-11-18 01:40:00,8.151,1.367,1008.0,15.5,9.8,5.6,21.6,54.0
2459,2017-11-18 01:50:00,9.64,1.757,1007.8,15.5,9.8,8.4,21.6,53.3
2460,2017-11-18 02:00:00,8.795,1.646,1007.8,14.1,7.0,2.8,21.5,53.7
2461,2017-11-18 02:10:00,9.63,1.199,1007.7,14.1,7.0,1.4,21.1,53.7
2462,2017-11-18 02:20:00,9.367,1.199,1007.6,12.7,5.6,1.4,21.3,52.6
2463,2017-11-18 02:30:00,9.642,1.449,1007.5,14.1,8.4,4.2,21.4,51.6
2464,2017-11-18 02:40:00,9.205,1.394,1007.4,12.7,7.0,2.8,21.4,50.8
2465,2017-11-18 02:50:00,9.271,1.195,1007.4,12.7,5.6,1.4,21.4,49.7
2466,2017-11-18 03:00:00,10.008,1.06,1007.4,9.8,4.2,0.0,21.4,49.1
2467,2017-11-18 03:10:00,10.447,1.084,1007.3,11.3,4.2,0.0,21.4,48.1
2468,2017-11-18 03:20:00,10.413,1.108,1007.3,11.3,4.2,0.0,21.3,47.6
2469,2017-11-18 03:30:00,10.374,1.359,1007.2,11.3,5.6,0.0,21.3,47.2
2470,2017-11-18 03:40:00,10.126,1.127,1007.2,11.3,5.6,1.4,21.1,47.0
2471,2017-11-18 03:50:00,10.079,1.075,1007.3,9.8,2.8,357.2,21.1,47.1
2472,2017-11-18 04:00:00,10.496,0.922,1007.3,9.8,2.8,358.6,20.9,47.6
2473,2017-11-18 04:10:00,10.217,1.141,1007.3,12.7,5.6,1.4,20.9,47.6
2474,2017-11-18 04:20:00,9.917,1.3,1007.3,11.3,5.6,1.4,20.9,47.2
2475,2017-11-18 04:30:00,9.767,1.113,1007.3,11.3,4.2,0.0,20.9,47.2
2476,2017-11-18 04:40:00,9.099,1.242,1007.4,12.7,7.0,1.4,20.9,47.1
2477,2017-11-18 04:50:00,8.724,1.122,1007.4,11.3,5.6,0.0,20.8,47.2
2478,2017-11-18 05:00:00,9.372,1.084,1007.5,11.3,4.2,0.0,20.7,47.2
2479,2017-11-18 05:10:00,8.213,1.242,1007.5,12.7,5.6,1.4,20.5,47.5
2480,2017-11-18 05:20:00,8.174,1.104,1007.6,12.7,5.6,1.4,20.5,47.9
2481,2017-11-18 05:30:00,8.778,1.28,1007.6,12.7,8.4,5.6,20.5,48.1
2482,2017-11-18 05:40:00,8.262,1.019,1007.7,11.3,4.2,1.4,20.4,48.5
2483,2017-11-18 05:50:00,9.156,1.141,1007.7,12.7,7.0,1.4,20.3,48.5
2484,2017-11-18 06:00:00,8.79,1.438,1007.8,12.7,7.0,1.4,20.3,48.8
2485,2017-11-18 06:10:00,6.376,1.065,1008.2,21.1,16.9,15.5,20.2,49.4
2486,2017-11-18 06:20:00,9.701,0.881,1008.1,11.3,5.6,4.2,19.9,50.2
2487,2017-11-18 06:30:00,7.186,1.687,1008.5,14.1,11.3,9.8,20.0,50.2
2488,2017-11-18 06:40:00,7.749,1.06,1008.6,9.8,5.6,2.8,19.9,50.8
2489,2017-11-18 06:50:00,8.397,1.217,1008.8,14.1,7.0,2.8,19.8,51.0
2490,2017-11-18 07:00:00,8.242,1.288,1008.8,15.5,12.7,11.3,19.8,50.8
2491,2017-11-18 07:10:00,8.09,0.928,1009.1,14.1,9.8,12.7,19.6,50.9
2492,2017-11-18 07:20:00,7.545,0.993,1009.3,11.3,8.4,9.8,19.6,51.0
2493,2017-11-18 07:30:00,7.803,0.988,1009.4,9.8,4.2,4.2,19.4,51.0
2494,2017-11-18 07:40:00,7.511,1.108,1009.6,9.8,4.2,4.2,19.4,51.3
2495,2017-11-18 07:50:00,7.567,0.999,1009.7,12.7,9.8,12.7,19.4,51.8
2496,2017-11-18 08:00:00,7.982,1.05,1009.9,9.8,4.2,5.6,19.2,52.7
2497,2017-11-18 08:10:00,7.783,1.122,1010.0,11.3,4.2,2.8,19.6,52.1
2498,2017-11-18 08:20:00,7.756,1.104,1010.0,11.3,5.6,4.2,19.9,52.1
2499,2017-11-18 08:30:00,8.193,1.3,1010.1,11.3,8.4,7.0,20.3,51.9
2500,2017-11-18 08:40:00,7.913,1.146,1010.2,12.7,8.4,7.0,20.8,50.8
2501,2017-11-18 08:50:00,7.987,1.132,1010.3,9.8,5.6,7.0,21.0,50.4
2502,2017-11-18 09:00:00,6.988,0.95,1010.5,11.3,4.2,1.4,21.4,50.3
2503,2017-11-18 09:10:00,6.882,1.094,1010.6,12.7,8.4,9.8,21.9,49.8
2504,2017-11-18 09:20:00,7.466,0.956,1010.7,11.3,8.4,11.3,22.0,49.3
2505,2017-11-18 09:30:00,7.574,0.869,1010.8,12.7,8.4,9.8,22.1,49.0
2506,2017-11-18 09:40:00,7.476,0.746,1010.9,14.1,9.8,11.3,22.4,48.6
2507,2017-11-18 09:50:00,7.029,0.911,1011.1,15.5,11.3,9.8,22.7,47.9
2508,2017-11-18 10:00:00,7.007,0.664,1011.2,18.3,14.1,12.7,23.0,47.2
2509,2017-11-18 10:10:00,5.969,0.826,1011.3,11.3,7.0,8.4,23.5,46.6
2510,2017-11-18 10:20:00,6.123,0.887,1011.3,16.9,12.7,8.4,24.0,46.0
2511,2017-11-18 10:30:00,7.037,1.045,1011.2,21.1,16.9,15.5,24.4,44.6
2512,2017-11-18 10:40:00,7.076,1.094,1011.2,21.1,15.5,14.1,24.7,44.3
2513,2017-11-18 10:50:00,6.479,0.869,1011.2,21.1,18.3,14.1,25.2,43.2
2514,2017-11-18 11:00:00,6.462,0.672,1011.2,21.1,15.5,14.1,25.4,42.4
2515,2017-11-18 11:10:00,7.182,0.863,1011.1,21.1,15.5,11.3,25.8,41.6
2516,2017-11-18 11:20:00,6.307,0.832,1011.0,16.9,11.3,9.8,26.0,41.0
2517,2017-11-18 11:30:00,5.9,1.075,1010.9,15.5,11.3,8.4,26.9,39.8
2518,2017-11-18 11:40:00,6.059,0.851,1010.7,16.9,12.7,11.3,27.0,38.6
2519,2017-11-18 11:50:00,7.179,1.118,1010.6,25.3,19.7,16.9,27.1,36.9
2520,2017-11-18 12:00:00,6.978,0.933,1010.6,26.7,23.9,23.9,27.3,36.7
2521,2017-11-18 12:10:00,6.406,0.939,1010.5,30.9,26.7,26.7,27.5,36.3
2522,2017-11-18 12:20:00,6.344,0.807,1010.3,35.2,30.9,28.1,27.9,35.4
