Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Std [m/s],50m Avg [m/s],50m Std [m/s],20m Avg [m/s],20m Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11/1/2018 0:00,8.716,0.899,8.899,0.898,7.969,0.94,6.062,0.725,3.175,0.761,1009,30.9,23.9,9.8,25.4,48.3
11/1/2018 0:10,8.488,0.76,8.651,0.759,7.76,0.795,6.222,0.687,3.217,0.761,1009,29.5,21.1,8.4,24.4,51
11/1/2018 0:20,8.746,0.813,8.904,0.818,7.996,0.85,5.942,0.68,3.227,0.808,1008.8,29.5,22.5,11.3,24.1,51.9
11/1/2018 0:30,9.266,1.113,9.421,1.135,8.472,1.164,6.153,0.945,3.355,0.912,1008.8,30.9,23.9,11.3,24.2,51.8
11/1/2018 0:40,9.873,0.967,10.004,1.002,9.027,1.011,6.36,0.922,3.736,0.768,1008.7,30.9,23.9,12.7,24.7,50.5
11/1/2018 0:50,9.2,0.851,9.391,0.88,8.411,0.89,6.058,0.911,3.566,0.681,1008.7,30.9,25.3,15.5,24.9,50
11/1/2018 1:00,9.998,0.851,10.169,0.909,9.116,0.901,6.229,1.08,3.962,0.754,1008.6,32.3,23.9,19.7,25.2,49
11/1/2018 1:10,10.43,0.597,10.644,0.614,9.51,0.632,6.134,1.141,3.384,0.624,1008.6,33.8,25.3,19.7,25.5,47.9
11/1/2018 1:20,10.779,0.76,10.99,0.772,9.828,0.805,6.215,1.155,3.869,0.733,1008.4,33.8,25.3,16.9,25.5,47.6
11/1/2018 1:30,10.219,0.988,10.372,1.023,9.317,1.046,6.08,1.104,4.021,0.808,1008.3,32.3,23.9,15.5,25.4,47.9
11/1/2018 1:40,9.752,0.887,9.953,0.915,8.891,0.939,6.436,0.869,3.979,0.726,1008.3,32.3,25.3,15.5,25.3,47.9
11/1/2018 1:50,9.679,0.807,9.82,0.856,8.825,0.855,5.981,0.916,3.844,0.711,1008.2,33.8,23.9,16.9,25.7,46.4
11/1/2018 2:00,9.431,0.64,9.588,0.655,8.528,0.684,6.163,0.82,3.596,0.681,1008,35.2,25.3,16.9,25.8,45.9
11/1/2018 2:10,8.741,0.702,8.899,0.701,7.904,0.75,5.812,0.753,3.527,0.696,1008,33.8,25.3,15.5,25.4,46.8
11/1/2018 2:20,8.532,0.71,8.7,0.723,7.715,0.759,5.856,0.68,3.596,0.84,1007.9,35.2,25.3,14.1,25.3,47.1
11/1/2018 2:30,8.112,0.623,8.278,0.647,7.335,0.666,5.625,0.717,3.392,0.834,1007.8,33.8,25.3,11.3,24.9,48
11/1/2018 2:40,8.198,0.623,8.345,0.631,7.413,0.666,5.773,0.502,3.645,0.768,1007.8,38,26.7,14.1,24.6,48.8
11/1/2018 2:50,8.066,0.552,8.205,0.57,7.294,0.59,5.608,0.481,3.652,0.624,1007.7,39.4,28.1,15.5,24.4,49.1
11/1/2018 3:00,7.825,0.491,7.965,0.501,7.01,0.518,5.245,0.491,3.293,0.481,1007.7,39.4,28.1,15.5,24.3,49.7
11/1/2018 3:10,7.741,0.491,7.881,0.501,6.935,0.518,5.208,0.58,3.013,0.533,1007.6,38,28.1,18.3,24.1,50.3
11/1/2018 3:20,7.331,0.522,7.455,0.56,6.567,0.55,4.663,0.481,2.836,0.423,1007.6,39.4,32.3,19.7,23.7,51
11/1/2018 3:30,8.142,0.623,8.295,0.622,7.294,0.657,5.385,0.615,3.151,0.47,1007.6,46.4,38,25.3,23.7,51.1
11/1/2018 3:40,8.891,0.271,9.029,0.271,7.965,0.286,5.824,0.34,3.714,0.513,1007.6,45,39.4,28.1,24,50.2
11/1/2018 3:50,9.249,0.177,9.394,0.177,8.286,0.187,5.822,0.324,3.2,0.492,1007.6,42.2,35.2,26.7,24,50.3
11/1/2018 4:00,9.603,0.271,9.732,0.251,8.553,0.281,6.261,0.458,3.342,0.533,1007.5,43.6,35.2,26.7,23.8,50.7
11/1/2018 4:10,10.187,0.205,10.321,0.205,9.073,0.213,7.101,0.205,4.056,0.447,1007.5,47.8,38,28.1,23.8,50
11/1/2018 4:20,10.339,0.177,10.507,0.177,9.208,0.184,7.494,0.229,4.862,0.37,1007.5,49.2,40.8,29.5,24.2,48.1
11/1/2018 4:30,10.867,0.29,11.022,0.307,9.679,0.301,7.779,0.229,5.152,0.272,1007.5,50.6,43.6,30.9,24.2,47.7
11/1/2018 4:40,10.504,0.29,10.654,0.289,9.355,0.301,7.629,0.229,5.226,0.229,1007.6,50.6,45,33.8,24.1,48
11/1/2018 4:50,10.244,0.205,10.402,0.205,9.124,0.213,7.686,0.205,5.261,0.178,1007.6,52,45,32.3,24,48
11/1/2018 5:00,10.406,0.145,10.551,0.145,9.235,0.148,7.248,0.251,5.093,0.29,1007.7,53.4,43.6,28.1,24.2,47
11/1/2018 5:10,10.406,0.145,10.551,0.145,9.235,0.148,7.244,0.383,4.904,0.503,1007.7,52,42.2,25.3,24.6,45.5
11/1/2018 5:20,10.298,0.145,10.453,0.177,9.14,0.148,7.307,0.458,4.993,0.598,1007.7,50.6,40.8,25.3,24.6,45
11/1/2018 5:30,10.013,0.205,10.132,0.229,8.887,0.21,7.136,0.664,4.825,0.665,1007.9,47.8,38,22.5,24.6,44.9
11/1/2018 5:40,10.079,0.177,10.213,0.177,8.945,0.181,7.516,0.552,5.091,0.589,1008,49.2,38,22.5,24.4,45.4
11/1/2018 5:50,10.145,0.205,10.279,0.229,9.004,0.21,7.948,0.397,5.241,0.533,1008.2,52,40.8,26.7,24.2,46.3
11/1/2018 6:00,10.015,0.177,10.149,0.205,8.898,0.183,8.132,0.205,5.3,0.435,1008.2,50.6,42.2,28.1,23.8,47.4
11/1/2018 6:10,10.035,0.177,10.159,0.177,8.915,0.183,8.157,0.205,5.524,0.397,1008.3,52,43.6,30.9,23.6,48.1
11/1/2018 6:20,10.131,0.145,10.264,0.177,9.001,0.15,8.174,0.205,5.698,0.447,1008.4,52,43.6,30.9,23.6,47.9
11/1/2018 6:30,10.295,0.177,10.446,0.177,9.146,0.183,7.963,0.271,5.416,0.459,1008.4,52,42.2,28.1,23.8,47.4
11/1/2018 6:40,10.072,0.177,10.193,0.205,8.948,0.183,7.924,0.307,5.226,0.492,1008.5,53.4,43.6,28.1,23.7,47.7
11/1/2018 6:50,9.696,0.205,9.786,0.205,8.614,0.211,7.32,0.41,4.887,0.47,1008.7,52,40.8,26.7,23.7,48.2
11/1/2018 7:00,9.18,0.205,9.284,0.205,8.136,0.213,6.669,0.58,4.501,0.533,1008.9,52,39.4,23.9,23.7,48.7
11/1/2018 7:10,8.905,0.205,8.999,0.205,7.893,0.213,6.458,0.481,4.149,0.649,1009.1,52,40.8,23.9,23.7,49.3
11/1/2018 7:20,8.93,0.177,9.036,0.177,7.915,0.184,6.748,0.512,4.501,0.633,1009.2,52,42.2,25.3,24,49.3
11/1/2018 7:30,8.92,0.177,9.043,0.177,7.906,0.184,6.485,0.502,4.073,0.607,1009.3,52,40.8,23.9,24.2,49.3
11/1/2018 7:40,8.77,0.177,8.867,0.177,7.773,0.184,6.315,0.552,4.144,0.523,1009.4,53.4,43.6,25.3,24.4,49
11/1/2018 7:50,8.684,0.177,8.776,0.177,7.697,0.184,6.276,0.422,4.442,0.492,1009.6,56.3,45,25.3,24.7,48.8
11/1/2018 8:00,8.837,0.205,8.94,0.229,7.958,0.212,6.367,0.447,4.358,0.533,1009.7,54.8,45,26.7,24.8,48.7
11/1/2018 8:10,8.746,0.205,8.81,0.229,7.876,0.212,6.433,0.34,4.247,0.533,1009.9,59.1,47.8,32.3,25.1,48.5
11/1/2018 8:20,7.685,0.76,7.773,0.694,6.921,0.785,6.514,0.324,4.191,0.543,1010,66.1,54.8,40.8,25.1,48.8
11/1/2018 8:30,7.223,0.826,7.276,0.825,6.505,0.853,6.124,0.561,4.466,0.447,1010.1,67.5,59.1,42.2,24.9,49.8
11/1/2018 8:40,6.197,0.887,6.265,0.904,5.581,0.916,5.431,0.542,3.95,0.589,1010.2,66.1,56.3,40.8,25.3,50.3
11/1/2018 8:50,5.809,0.826,5.868,0.818,5.231,0.853,5.382,0.481,4.515,0.633,1010.3,67.5,56.3,42.2,25.9,50.2
11/1/2018 9:00,5.18,0.695,5.277,0.709,4.807,0.706,4.813,0.672,4.223,0.733,1010.3,68.9,57.7,45,26.4,50.3
11/1/2018 9:10,4.91,0.999,5.035,0.981,4.556,1.014,4.231,0.664,4.338,0.681,1010.5,71.7,64.7,54.8,27.3,49.7
11/1/2018 9:20,5.129,0.977,5.194,0.987,4.76,0.992,4.194,0.857,3.807,0.649,1010.6,64.7,57.7,57.7,27.9,49.2
11/1/2018 9:30,6.104,1.394,6.148,1.395,5.664,1.415,4.953,1.07,4.274,0.952,1010.7,68.9,63.3,59.1,28.5,48.1
11/1/2018 9:40,6.585,0.875,6.66,0.862,6.111,0.888,5.78,0.869,5.061,0.906,1010.7,67.5,63.3,61.9,28.5,48.3
11/1/2018 9:50,6.489,0.839,6.489,0.892,6.022,0.852,5.67,0.695,5.125,0.952,1010.8,71.7,67.5,61.9,28.8,48
11/1/2018 10:00,6.415,0.71,6.447,0.731,6.182,0.717,5.714,0.839,5.256,0.74,1010.8,71.7,68.9,63.3,29.1,47.4
11/1/2018 10:10,6.251,0.767,6.226,0.806,6.024,0.775,5.935,0.672,5.352,0.827,1010.8,77.3,71.7,64.7,29.2,47.6
11/1/2018 10:20,5.885,0.787,5.903,0.772,5.671,0.795,5.64,0.767,5.288,0.775,1010.8,77.3,73.1,73.1,29.3,48.5
11/1/2018 10:30,5.951,1.099,5.932,1.125,5.735,1.11,5.655,1.122,5.278,0.935,1010.8,81.6,78.8,77.3,29.3,50
11/1/2018 10:40,5.949,0.787,5.917,0.772,5.733,0.795,5.935,0.911,5.895,0.984,1010.7,85.8,81.6,77.3,29.3,51.5
11/1/2018 10:50,6.126,0.664,6.104,0.647,5.904,0.671,6.05,0.725,5.733,0.846,1010.6,87.2,83,83,29.2,54.2
11/1/2018 11:00,6.089,0.8,6.091,0.766,5.97,0.822,5.896,0.767,5.637,0.84,1010.5,87.2,83,81.6,29.2,56.4
11/1/2018 11:10,6.256,0.881,6.246,0.837,6.134,0.905,6.033,0.881,5.465,1.036,1010.4,91.4,88.6,85.8,29.2,58.5
11/1/2018 11:20,5.927,0.656,5.961,0.597,5.812,0.674,5.692,0.875,5.155,1.021,1010.3,91.4,90,88.6,29.4,58.1
11/1/2018 11:30,6.479,0.717,6.496,0.694,6.353,0.737,6.377,0.826,5.993,0.984,1010.1,91.4,87.2,87.2,29.3,58.6
11/1/2018 11:40,5.998,0.656,5.993,0.622,5.881,0.674,6.053,0.787,5.605,1.005,1010,90,87.2,87.2,29.4,59.4
11/1/2018 11:50,6.352,0.648,6.341,0.605,6.228,0.666,6.136,0.813,5.57,0.995,1009.8,88.6,87.2,84.4,29.4,58.8
11/1/2018 12:00,6.519,0.502,6.535,0.469,6.393,0.527,6.119,0.753,5.573,1,1009.6,90,85.8,84.4,29.7,57.1
11/1/2018 12:10,6.025,0.481,5.998,0.501,5.909,0.505,5.648,0.753,5.386,0.935,1009.4,92.8,87.2,87.2,29.6,58.2
11/1/2018 12:20,6.276,0.542,6.224,0.512,6.155,0.569,5.864,0.767,5.066,1.021,1009.3,94.2,90,88.6,29.8,58.5
11/1/2018 12:30,6.403,0.447,6.368,0.446,6.28,0.469,5.908,0.753,5.57,0.952,1009.1,98.4,92.8,91.4,29.7,61.6
11/1/2018 12:40,6.43,0.561,6.373,0.522,6.306,0.589,6.062,0.857,5.573,1.057,1008.9,97,94.2,94.2,29.4,58.1
11/1/2018 12:50,6.312,0.561,6.236,0.541,6.19,0.589,6.058,0.664,5.671,1.061,1008.6,98.4,94.2,90,29.6,57.6
11/1/2018 13:00,6.192,0.597,6.123,0.579,6.053,0.634,5.515,0.967,5.344,0.906,1008.5,98.4,94.2,90,29.4,59.2
11/1/2018 13:10,5.907,0.68,5.834,0.655,5.775,0.722,5.861,0.672,5.777,0.852,1008.4,99.8,92.8,87.2,29.3,58.6
11/1/2018 13:20,5.468,0.656,5.437,0.647,5.345,0.697,5.22,0.717,5.069,0.761,1008.3,97,92.8,91.4,29.2,60.8
11/1/2018 13:30,5.509,0.383,5.476,0.422,5.385,0.407,5.25,0.41,5.032,0.589,1008.1,97,94.2,91.4,29.3,60.7
11/1/2018 13:40,5.379,0.512,5.358,0.491,5.258,0.544,4.842,0.839,4.523,0.846,1008,98.4,97,95.6,29.6,59.4
11/1/2018 13:50,5.183,0.522,5.15,0.532,5.067,0.554,4.712,0.739,4.646,1.021,1007.8,102.7,98.4,94.2,29.6,59.8
11/1/2018 14:00,4.866,0.717,4.843,0.723,4.738,0.758,4.577,0.826,4.353,0.912,1007.7,106.9,102.7,98.4,29.7,59.8
11/1/2018 14:10,4.738,0.597,4.76,0.522,4.613,0.631,3.835,0.794,3.669,0.895,1007.7,108.3,105.5,99.8,29.8,60.4
11/1/2018 14:20,4.247,0.623,4.294,0.605,4.135,0.659,3.961,0.746,3.598,0.801,1007.6,106.9,101.3,98.4,30.3,58.5
11/1/2018 14:30,4.446,0.532,4.446,0.512,4.329,0.563,4.152,0.561,4.341,0.775,1007.5,112.5,105.5,97,29.9,58.5
11/1/2018 14:40,4.139,0.542,4.123,0.532,4.03,0.573,3.796,0.739,3.716,0.696,1007.4,111.1,105.5,98.4,29.9,58.1
11/1/2018 14:50,4.247,0.383,4.257,0.354,4.135,0.405,3.745,0.71,3.556,0.681,1007.3,108.3,106.9,105.5,30.3,56.4
11/1/2018 15:00,3.886,0.512,3.863,0.48,3.756,0.543,3.524,0.606,3.414,0.665,1007.2,109.7,106.9,105.5,30.7,56
11/1/2018 15:10,3.685,0.41,3.657,0.383,3.562,0.435,3.492,0.502,3.578,0.571,1007.1,112.5,109.7,109.7,30.3,57
11/1/2018 15:20,3.904,0.29,3.843,0.324,3.773,0.308,3.826,0.397,3.706,0.513,1007,118.1,116.7,113.9,30.2,57.1
11/1/2018 15:30,3.737,0.447,3.686,0.434,3.612,0.474,3.209,0.561,3.094,0.533,1006.9,118.1,116.7,113.9,30.3,56.6
11/1/2018 15:40,3.989,0.324,3.939,0.354,3.855,0.344,3.204,0.481,3.207,0.571,1006.9,116.7,118.1,118.1,30.4,55.5
11/1/2018 15:50,4.373,0.29,4.307,0.289,4.226,0.308,3.514,0.491,3.106,0.492,1006.9,108.3,108.3,112.5,30.5,52.2
11/1/2018 16:00,4.203,0.383,4.169,0.369,3.999,0.411,3.445,0.632,3.296,0.562,1006.9,109.7,109.7,112.5,30.9,48.8
11/1/2018 16:10,4.547,0.251,4.512,0.271,4.326,0.269,3.767,0.34,3.337,0.562,1006.9,106.9,109.7,113.9,30.7,51.3
11/1/2018 16:20,4.709,0.229,4.662,0.229,4.48,0.245,2.863,0.648,2.794,0.492,1006.9,109.7,112.5,113.9,30.8,53.2
11/1/2018 16:30,4.559,0.324,4.51,0.354,4.338,0.347,3.268,0.561,3.416,0.492,1006.9,111.1,111.1,116.7,30.8,50.5
11/1/2018 16:40,4.628,0.205,4.596,0.177,4.403,0.22,3.673,0.597,3.136,0.553,1006.9,109.7,112.5,119.5,30.7,49.8
11/1/2018 16:50,4.905,0.145,4.858,0.145,4.667,0.155,3.028,0.502,3.276,0.481,1007,109.7,112.5,118.1,30.5,53
11/1/2018 17:00,5.026,0.102,4.983,0.102,4.694,0.109,3.374,0.458,3.133,0.447,1007,108.3,111.1,118.1,30.3,53.7
11/1/2018 17:10,5.055,0.145,5.015,0.145,4.721,0.156,3.396,0.58,2.745,0.41,1007.1,105.5,106.9,116.7,30.2,54.7
11/1/2018 17:20,4.778,0.229,4.74,0.205,4.462,0.246,3.342,0.447,2.118,0.384,1007.1,102.7,104.1,112.5,30.1,54.9
11/1/2018 17:30,4.419,0,4.375,0.102,4.127,0,3.082,0.271,2.312,0.308,1007.2,106.9,106.9,120.9,29.9,56.4
11/1/2018 17:40,4.488,0.145,4.441,0.145,4.192,0.156,3.158,0.177,2.369,0.272,1007.3,108.3,109.7,123.8,29.6,57.7
11/1/2018 17:50,4.043,0.145,4.005,0.145,3.776,0.156,3.175,0,2.076,0.29,1007.4,108.3,109.7,119.5,29.4,58.2
11/1/2018 18:00,3.732,0.102,3.708,0.102,3.439,0.107,2.848,0,1.896,0.178,1007.4,102.7,104.1,113.9,29.3,58
11/1/2018 18:10,3.516,0.102,3.49,0.102,3.24,0.107,2.586,0.145,1.744,0.145,1007.5,102.7,102.7,113.9,29.3,55.9
11/1/2018 18:20,3.695,0.205,3.674,0.205,3.405,0.215,2.838,0.271,1.611,0.103,1007.6,98.4,99.8,105.5,29.3,56.2
11/1/2018 18:30,4.134,0.102,4.113,0.102,3.809,0.107,3.101,0.102,1.695,0.145,1007.6,97,95.6,99.8,29.3,56.8
11/1/2018 18:40,4.181,0.177,4.181,0.145,3.853,0.185,2.88,0.307,1.456,0.145,1007.7,87.2,87.2,94.2,29.1,58.2
11/1/2018 18:50,4.333,0.205,4.336,0.229,3.993,0.215,2.419,0.177,0.839,0.34,1007.7,81.6,83,90,29,59
11/1/2018 19:00,4.409,0.229,4.436,0.205,4.045,0.233,2.505,0.324,0.982,0.523,1007.7,74.5,70.3,67.5,28.7,55.9
11/1/2018 19:10,3.788,0.369,3.821,0.369,3.475,0.375,2.571,0.447,1.277,0.229,1007.7,56.3,56.3,54.8,29,54
11/1/2018 19:20,3.985,0.34,4.01,0.324,3.656,0.346,2.065,0.205,1.154,0.178,1007.8,50.6,53.4,56.3,28.8,52.9
11/1/2018 19:30,4.314,0.177,4.365,0.229,3.958,0.18,2.482,0.41,1.237,0.229,1007.9,52,47.8,50.6,29.1,53.2
11/1/2018 19:40,4.23,0.177,4.272,0.177,3.881,0.18,2.784,0.458,1.7,0.29,1008,50.6,46.4,52,29,52.7
11/1/2018 19:50,4.429,0,4.498,0,4.063,0,3.543,0.205,1.528,0.251,1008.2,45,43.6,40.8,29.2,49.6
11/1/2018 20:00,4.419,0.102,4.485,0,4.056,0.105,3.622,0.102,1.904,0.103,1008.3,42.2,40.8,35.2,29.2,49.8
11/1/2018 20:10,4.363,0.145,4.436,0.102,4.005,0.149,3.533,0,2.051,0.103,1008.4,39.4,38,33.8,29,50.4
11/1/2018 20:20,4.869,0.102,4.954,0.102,4.469,0.105,3.749,0.102,2.533,0.178,1008.5,36.6,32.3,29.5,28.7,51.4
11/1/2018 20:30,5.063,0.145,5.152,0.177,4.647,0.149,3.934,0.145,2.624,0.145,1008.7,35.2,29.5,29.5,28.8,51.5
11/1/2018 20:40,5.34,0,5.432,0,4.901,0,4.108,0.102,2.337,0.229,1008.7,33.8,28.1,25.3,28.5,53.7
11/1/2018 20:50,5.649,0.145,5.751,0.177,5.185,0.149,4.358,0.177,2.396,0.272,1008.8,30.9,28.1,21.1,27.7,57.6
11/1/2018 21:00,5.829,0,5.922,0,5.337,0,4.39,0.355,2.469,0.543,1008.8,29.5,25.3,16.9,26.9,61
11/1/2018 21:10,5.745,0.102,5.846,0.102,5.26,0.105,4.506,0.34,2.548,0.607,1009,29.5,23.9,16.9,26.3,62.1
11/1/2018 21:20,5.625,0,5.724,0.102,5.15,0,4.39,0.383,2.632,0.533,1009,32.3,25.3,18.3,26.3,60.4
11/1/2018 21:30,5.738,0.145,5.839,0.145,5.254,0.15,4.132,0.324,2.538,0.571,1008.9,33.8,25.3,14.1,26,59.8
11/1/2018 21:40,5.971,0.229,6.089,0.205,5.467,0.236,4.228,0.205,2.083,0.435,1009,33.8,23.9,8.4,26,59.3
11/1/2018 21:50,6.249,0.324,6.373,0.324,5.722,0.334,4.349,0.29,2.396,0.543,1009,32.3,23.9,9.8,26.3,57.7
11/1/2018 22:00,6.909,0.145,7.03,0.145,6.34,0.151,4.489,0.369,2.964,0.308,1008.9,38,29.5,19.7,26.6,54.8
11/1/2018 22:10,7.022,0.177,7.143,0.205,6.443,0.185,4.8,0.47,2.764,0.325,1008.8,43.6,36.6,21.1,27,52.5
11/1/2018 22:20,6.961,0.177,7.082,0.177,6.387,0.185,4.741,0.435,2.514,0.34,1008.8,42.2,36.6,21.1,27.3,51.1
11/1/2018 22:30,7.741,0.383,7.886,0.409,7.103,0.399,4.935,0.397,2.843,0.325,1008.8,39.4,32.3,21.1,27.4,50.2
11/1/2018 22:40,8.183,0.205,8.342,0.205,7.509,0.214,4.96,0.458,2.865,0.272,1008.8,38,30.9,21.1,27.4,49.8
11/1/2018 22:50,7.859,0.205,7.996,0.205,7.211,0.214,5.137,0.47,2.937,0.355,1008.8,39.4,32.3,25.3,27.4,49.4
11/1/2018 23:00,8.191,0.229,8.32,0.229,7.536,0.237,5.144,0.369,2.651,0.423,1008.8,42.2,33.8,23.9,27.1,49.4
11/1/2018 23:10,8.385,0.145,8.516,0.145,7.714,0.15,5.215,0.522,2.683,0.41,1008.8,45,36.6,23.9,27.1,49
11/1/2018 23:20,8.446,0.145,8.573,0.145,7.771,0.15,5.679,0.458,3.151,0.481,1008.8,46.4,36.6,23.9,27.1,48.5
11/1/2018 23:30,8.591,0.229,8.722,0.205,7.904,0.237,6.099,0.397,3.628,0.543,1008.7,46.4,38,25.3,27.3,48.2
11/1/2018 23:40,9.256,0.34,9.389,0.324,8.516,0.352,6.588,0.397,4.316,0.355,1008.5,49.2,40.8,29.5,27.3,47.5
11/1/2018 23:50,9.2,0.205,9.323,0.205,8.464,0.212,6.836,0.177,4.712,0.229,1008.4,50.6,43.6,32.3,27.4,47.1
11/2/2018 0:00,9.922,0.177,10.012,0.205,9.125,0.186,7.101,0.145,4.811,0.178,1008.4,52,46.4,36.6,27.3,47.2
11/2/2018 0:10,10.047,0.177,10.154,0.177,9.24,0.186,7.315,0.145,4.953,0.178,1008.3,53.4,46.4,38,27,47.7
11/2/2018 0:20,10.104,0.177,10.223,0.177,9.292,0.186,7.406,0.251,4.938,0.178,1008.1,53.4,47.8,40.8,26.9,48
11/2/2018 0:30,10.224,0.145,10.362,0.145,9.403,0.152,7.614,0.251,4.884,0.178,1008,53.4,47.8,42.2,26.8,48.3
11/2/2018 0:40,10.231,0.145,10.377,0.145,9.409,0.152,7.651,0.205,5.02,0.178,1007.9,54.8,47.8,42.2,26.6,48.8
11/2/2018 0:50,9.883,0.205,9.992,0.205,9.089,0.215,7.742,0.324,5.071,0.205,1007.9,54.8,47.8,40.8,26.4,49.8
11/2/2018 1:00,8.279,1.397,8.396,1.418,7.569,1.484,5.923,1.471,4.183,1.105,1007.9,40.8,30.9,18.3,26.4,50.2
11/2/2018 1:10,6.656,0.813,6.783,0.844,6.086,0.863,5.201,1.004,3.65,0.795,1007.9,26.7,15.5,2.8,25.8,52.6
11/2/2018 1:20,6.207,0.447,6.332,0.48,5.675,0.475,5.9,1.004,3.515,0.775,1007.9,15.5,4.2,0,25.4,53.8
11/2/2018 1:30,6.543,0.57,6.685,0.597,5.982,0.605,5.854,0.532,3.141,0.665,1007.8,16.9,9.8,1.4,25.5,53
11/2/2018 1:40,6.663,0.632,6.812,0.655,6.092,0.671,5.559,0.47,3.645,0.74,1007.7,16.9,9.8,2.8,25.9,51.4
11/2/2018 1:50,6.916,0.648,7.033,0.671,6.323,0.688,5.785,0.481,3.984,0.859,1007.6,15.5,9.8,2.8,26.2,50.7
11/2/2018 2:00,6.6,0.532,6.734,0.541,5.979,0.569,6.008,0.422,4.174,0.834,1007.5,16.9,11.3,2.8,26.4,50.7
11/2/2018 2:10,6.828,0.648,6.986,0.655,6.185,0.693,5.498,0.41,3.731,0.74,1007.5,18.3,11.3,2.8,26.4,51.1
11/2/2018 2:20,7.231,0.632,7.359,0.663,6.551,0.676,5.741,0.542,3.753,0.801,1007.4,16.9,9.8,2.8,26.4,51.8
11/2/2018 2:30,7.265,0.68,7.432,0.694,6.581,0.727,5.905,0.502,3.706,0.801,1007.4,16.9,11.3,2.8,26.3,52.4
11/2/2018 2:40,7.167,0.717,7.273,0.723,6.493,0.767,5.775,0.502,3.642,0.834,1007.3,16.9,12.7,2.8,26.3,52.9
11/2/2018 2:50,7.056,0.725,7.175,0.759,6.392,0.775,5.864,0.58,3.529,0.733,1007.3,16.9,11.3,2.8,26.2,53.1
11/2/2018 3:00,7.55,0.632,7.7,0.671,6.778,0.666,6.033,0.552,3.519,0.711,1007.3,16.9,11.3,2.8,26.2,52.9
11/2/2018 3:10,7.196,0.623,7.337,0.647,6.46,0.657,6.107,0.532,3.706,0.768,1007.3,16.9,11.3,2.8,26.2,52.4
11/2/2018 3:20,7.29,0.623,7.42,0.655,6.544,0.657,6.043,0.58,3.591,0.788,1007.3,18.3,11.3,2.8,26.2,52.2
11/2/2018 3:30,7.027,0.76,7.155,0.812,6.308,0.801,5.488,0.532,3.33,0.688,1007.3,19.7,14.1,2.8,26,52.7
11/2/2018 3:40,7.083,0.78,7.214,0.85,6.358,0.822,5.424,0.481,3.495,0.782,1007.4,21.1,15.5,2.8,25.9,53.2
11/2/2018 3:50,7.933,0.767,8.097,0.772,7.121,0.809,4.972,0.807,3.517,0.607,1007.4,23.9,16.9,11.3,25.8,53.8
11/2/2018 4:00,8.348,0.767,8.521,0.799,7.443,0.796,5.078,0.787,3.148,0.673,1007.4,23.9,16.9,9.8,25.7,54.3
11/2/2018 4:10,8.331,0.78,8.487,0.792,7.428,0.809,5.237,0.993,3.278,0.607,1007.4,23.9,16.9,11.3,25.5,54.4
11/2/2018 4:20,8.466,0.787,8.609,0.792,7.548,0.817,5.623,0.972,3.389,0.733,1007.4,25.3,18.3,12.7,25.5,54
11/2/2018 4:30,8.544,0.615,8.722,0.605,7.618,0.638,5.704,1.019,3.694,0.718,1007.3,25.3,16.9,12.7,25.4,54
11/2/2018 4:40,8.454,0.68,8.617,0.701,7.537,0.706,5.758,0.893,3.65,0.84,1007.3,23.9,15.5,11.3,25.5,53.6
11/2/2018 4:50,8.191,0.632,8.371,0.655,7.303,0.656,5.598,0.807,3.382,0.711,1007.3,23.9,16.9,9.8,25.3,54.1
11/2/2018 5:00,8.174,0.717,8.354,0.723,7.255,0.734,5.586,0.928,3.542,0.733,1007.4,26.7,18.3,11.3,25.3,54.3
11/2/2018 5:10,7.879,0.807,8.055,0.868,6.993,0.826,5.564,0.774,3.163,0.704,1007.5,25.3,18.3,8.4,25.2,54.6
11/2/2018 5:20,7.945,0.945,8.121,0.954,7.051,0.967,5.38,0.983,3.237,0.846,1007.6,26.7,18.3,9.8,25.2,54.6
11/2/2018 5:30,8.009,0.988,8.163,0.987,7.108,1.011,5.451,1.075,3.099,0.795,1007.6,23.9,16.9,11.3,25.2,54.8
11/2/2018 5:40,8.228,0.57,8.376,0.57,7.302,0.583,5.716,1.04,3.453,0.754,1007.6,28.1,19.7,12.7,25.2,54.4
11/2/2018 5:50,8.355,0.597,8.497,0.631,7.415,0.611,5.869,1.242,3.679,0.895,1007.6,28.1,18.3,11.3,25.3,54.1
11/2/2018 6:00,8.142,0.606,8.298,0.605,7.234,0.625,6.094,0.922,3.913,0.957,1007.6,30.9,21.1,12.7,25.5,53.7
11/2/2018 6:10,7.918,0.687,8.043,0.716,7.035,0.709,5.869,0.977,3.849,0.968,1007.7,32.3,23.9,14.1,25.5,53.6
11/2/2018 6:20,8.088,0.717,8.234,0.745,7.186,0.74,6.021,0.857,4.124,0.979,1007.8,33.8,25.3,15.5,25.7,53.2
11/2/2018 6:30,8.429,0.632,8.58,0.631,7.489,0.652,6.082,0.832,4.245,0.718,1007.9,36.6,26.7,15.5,25.9,52.6
11/2/2018 6:40,8.156,0.632,8.315,0.639,7.246,0.652,6.59,0.774,4.973,0.747,1008,36.6,25.3,16.9,25.9,52.6
